Guide_ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Basic_Skills_Avg,Nature_Knowledge_Avg,Interpretation_Avg,Leadership_Safety_Avg,Cultural_Expertise_Avg,Overall_Average,Recommended_Course
GUIDE_0306,4,5,4,4,5,5,4,5,4,5,5,4,3,4,5,4,4,4,4,4,4,4,3,4,4,4,4.25,4.75,4.5,4.0,3.8333333333333335,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0306,4,4,3,4,2,3,3,3,3,4,4,3,3,3,4,4,3,3,4,2,3,2,2,4,4,3,3.75,2.75,3.5,3.25,3.0,3.230769230769231,Nature Guide Fundamentals
GUIDE_0306,4,4,4,4,3,3,4,5,3,2,3,2,2,1,2,3,3,3,5,3,3,3,3,3,4,4,4.0,3.75,2.5,2.75,3.3333333333333335,3.1923076923076925,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0306,2,1,1,2,3,2,3,2,2,2,1,3,1,2,2,1,1,2,2,3,2,2,3,1,1,3,1.5,2.5,2.0,1.75,2.0,1.9230769230769231,Introduction to Park Guiding
GUIDE_0306,4,4,3,3,4,3,4,4,3,4,3,3,2,3,4,3,3,3,4,3,1,4,3,4,3,4,3.5,3.75,3.25,3.125,3.1666666666666665,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0306,3,4,2,3,2,3,3,4,2,3,2,3,3,2,1,2,1,2,2,3,2,3,3,2,2,2,3.0,3.0,2.5,2.0,2.3333333333333335,2.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0306,5,5,5,4,5,5,4,5,4,4,4,5,4,3,5,5,5,4,4,4,4,2,3,4,4,3,4.75,4.75,4.25,4.25,3.3333333333333335,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0306,3,1,4,4,4,4,3,3,3,2,2,4,4,5,3,4,3,2,3,3,2,2,3,2,4,3,3.0,3.5,2.75,3.375,2.6666666666666665,3.076923076923077,Master Park Guide Certification Program
GUIDE_0307,3,4,1,3,3,2,4,1,4,4,3,3,3,3,2,3,3,2,4,4,3,3,2,2,2,1,2.75,2.5,3.5,3.0,2.1666666666666665,2.769230769230769,Master Park Guide Certification Program
GUIDE_0307,3,4,4,5,3,2,4,3,2,2,3,3,2,2,5,3,3,3,1,2,2,4,1,2,2,2,4.0,3.0,2.5,2.625,2.1666666666666665,2.769230769230769,Master Park Guide Certification Program
GUIDE_0307,4,3,4,4,3,3,5,2,2,3,4,3,2,3,2,3,2,3,5,1,2,3,2,2,1,3,3.75,3.25,3.0,2.625,2.1666666666666665,2.8461538461538463,Master Park Guide Certification Program
GUIDE_0307,4,3,2,3,4,2,3,3,2,4,4,2,1,3,2,3,3,4,3,3,5,4,1,2,2,2,3.0,3.0,3.0,2.75,2.6666666666666665,2.8461538461538463,Park Guide in Training: Learn from the Pros
GUIDE_0307,1,2,2,1,3,2,3,3,2,2,2,3,1,3,1,1,2,1,1,3,4,3,2,3,2,1,1.5,2.75,2.25,1.625,2.5,2.076923076923077,Introduction to Park Guiding
GUIDE_0307,4,5,5,4,3,5,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,5,3,4.5,4.25,4.25,4.125,3.8333333333333335,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0307,5,4,4,4,3,5,4,3,5,4,4,4,3,4,5,3,4,3,4,4,4,3,3,4,3,4,4.25,3.75,4.25,3.75,3.5,3.8461538461538463,Master Park Guide Certification Program
GUIDE_0307,5,4,4,4,5,5,5,5,4,5,3,4,3,3,3,5,5,3,4,4,4,3,2,3,5,3,4.25,5.0,4.0,3.75,3.3333333333333335,3.9615384615384617,Master Park Guide Certification Program
GUIDE_0308,5,5,4,5,4,4,4,5,4,4,5,5,4,4,5,5,4,5,5,5,5,4,4,4,5,4,4.75,4.25,4.5,4.625,4.333333333333333,4.5,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0308,2,3,3,4,2,3,3,4,3,2,3,2,3,3,3,2,2,3,2,2,2,3,2,2,2,1,3.0,3.0,2.5,2.5,2.0,2.5384615384615383,Master Park Guide Certification Program
GUIDE_0308,5,5,5,5,4,3,4,4,4,4,5,4,3,3,4,4,3,4,5,4,3,3,3,3,4,4,5.0,3.75,4.25,3.75,3.3333333333333335,3.923076923076923,Master Park Guide Certification Program
GUIDE_0308,3,5,5,4,2,4,2,3,4,2,3,3,2,1,3,2,3,3,4,2,3,5,2,4,2,2,4.25,2.75,3.0,2.5,3.0,3.0,Advanced Park Guiding: Leadership and Safety
GUIDE_0308,3,2,4,5,5,5,5,2,4,2,3,3,4,4,2,4,4,3,4,5,2,3,3,3,4,3,3.5,4.25,3.0,3.75,3.0,3.5,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0308,2,1,2,3,1,2,3,1,1,3,2,2,3,1,4,2,2,2,3,3,1,3,1,2,1,1,2.0,1.75,2.0,2.5,1.5,2.0,Master Park Guide Certification Program
GUIDE_0308,3,1,2,3,3,4,4,2,1,2,2,3,2,2,4,4,3,3,3,4,2,3,3,3,1,2,2.25,3.25,2.0,3.125,2.3333333333333335,2.6538461538461537,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0308,5,4,3,4,4,2,3,4,2,3,2,2,2,2,1,2,3,2,2,2,3,4,3,2,2,3,4.0,3.25,2.25,2.0,2.8333333333333335,2.730769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0309,2,3,3,2,2,3,1,3,2,3,3,2,3,4,3,1,3,2,1,2,2,3,4,2,2,1,2.5,2.25,2.5,2.375,2.3333333333333335,2.3846153846153846,Nature Guide Fundamentals
GUIDE_0309,1,1,3,1,2,2,2,3,3,2,3,2,2,3,3,2,4,3,1,2,2,2,1,2,2,4,1.5,2.25,2.5,2.5,2.1666666666666665,2.230769230769231,Introduction to Park Guiding
GUIDE_0309,2,1,2,2,1,2,2,3,1,2,2,2,3,1,3,1,3,1,2,3,2,1,4,1,1,1,1.75,2.0,1.75,2.125,1.6666666666666667,1.8846153846153846,Master Park Guide Certification Program
GUIDE_0309,4,4,5,4,5,3,5,3,5,4,4,4,5,4,4,4,3,4,3,4,3,3,4,4,4,3,4.25,4.0,4.25,3.875,3.5,3.923076923076923,Master Park Guide Certification Program
GUIDE_0309,1,3,2,2,3,2,2,2,3,1,1,3,2,2,2,2,2,3,2,2,2,2,2,1,2,3,2.0,2.25,2.0,2.125,2.0,2.076923076923077,Introduction to Park Guiding
GUIDE_0309,2,1,3,3,2,2,1,3,2,1,2,2,3,2,2,2,2,1,3,2,3,2,1,3,2,2,2.25,2.0,1.75,2.125,2.1666666666666665,2.076923076923077,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0309,2,3,3,3,1,4,3,3,2,2,3,1,3,3,1,2,1,3,2,2,3,1,3,2,1,3,2.75,2.75,2.0,2.125,2.1666666666666665,2.3076923076923075,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0309,3,3,4,3,5,4,4,4,4,4,4,3,3,3,4,4,5,5,3,3,3,3,3,4,2,4,3.25,4.25,3.75,3.75,3.1666666666666665,3.6153846153846154,Master Park Guide Certification Program
GUIDE_0310,4,4,4,3,3,4,3,5,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3.75,3.75,3.0,3.25,3.1666666666666665,3.3461538461538463,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0310,2,2,1,2,2,3,2,2,2,3,2,3,1,3,1,1,2,2,1,3,1,1,3,3,1,2,1.75,2.25,2.5,1.75,1.8333333333333333,1.9615384615384615,Introduction to Park Guiding
GUIDE_0310,4,4,4,5,5,4,5,4,5,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4.25,4.5,4.0,3.875,3.6666666666666665,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0310,5,4,4,5,4,4,3,4,2,4,2,2,2,3,2,3,3,4,2,3,3,3,3,2,4,4,4.5,3.75,2.5,2.75,3.1666666666666665,3.230769230769231,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0310,5,3,4,5,5,4,4,5,5,4,4,5,4,5,3,3,3,3,3,4,3,4,3,4,3,3,4.25,4.5,4.5,3.5,3.3333333333333335,3.8846153846153846,Master Park Guide Certification Program
GUIDE_0310,4,5,3,5,5,4,3,4,5,5,4,5,4,4,3,5,3,4,4,5,3,3,3,4,5,5,4.25,4.0,4.75,4.0,3.8333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0310,5,5,4,4,4,4,5,4,4,4,4,4,5,3,4,5,4,4,3,5,3,3,4,4,4,4,4.5,4.25,4.0,4.125,3.6666666666666665,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0310,4,2,3,3,4,4,4,3,3,4,4,3,3,3,1,3,4,3,5,4,3,2,3,2,4,3,3.0,3.75,3.5,3.25,2.8333333333333335,3.230769230769231,Master Park Guide Certification Program
GUIDE_0311,3,3,4,3,3,2,2,1,3,4,1,4,4,2,5,2,2,3,3,2,2,2,3,3,2,3,3.25,2.0,3.0,2.875,2.5,2.730769230769231,Nature Guide Fundamentals
GUIDE_0311,4,5,3,3,5,3,3,3,3,5,3,3,4,2,2,3,3,3,4,3,5,3,2,4,3,5,3.75,3.5,3.5,3.0,3.6666666666666665,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0311,4,4,4,4,4,4,4,5,3,2,3,4,3,3,3,4,4,4,5,4,3,4,2,3,3,3,4.0,4.25,3.0,3.75,3.0,3.576923076923077,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0311,4,5,3,3,3,4,4,4,2,3,3,3,3,2,2,4,3,3,4,2,2,3,4,2,3,3,3.75,3.75,2.75,2.875,2.8333333333333335,3.1153846153846154,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0311,1,1,1,2,4,2,2,2,2,1,3,2,1,2,3,3,4,2,1,2,3,3,2,3,2,2,1.25,2.5,2.0,2.25,2.5,2.1538461538461537,Introduction to Park Guiding
GUIDE_0311,4,5,5,4,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,4,4.5,4.75,4.75,4.875,4.5,4.6923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0311,3,4,3,2,3,2,2,2,2,2,2,2,2,4,2,1,3,3,2,4,3,4,3,3,4,1,3.0,2.25,2.0,2.625,3.0,2.6153846153846154,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0311,3,1,1,2,2,2,2,2,2,1,1,2,2,1,3,2,2,3,3,3,1,3,1,2,2,1,1.75,2.0,1.5,2.375,1.6666666666666667,1.9230769230769231,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0312,5,4,4,5,4,3,3,3,3,4,3,3,2,3,2,3,3,2,3,4,4,4,3,4,4,4,4.5,3.25,3.25,2.75,3.8333333333333335,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0312,3,4,4,3,4,4,3,4,4,5,2,4,3,3,2,3,3,4,4,4,3,2,3,4,2,3,3.5,3.75,3.75,3.25,2.8333333333333335,3.3461538461538463,Master Park Guide Certification Program
GUIDE_0312,5,5,5,5,4,4,5,4,4,5,4,5,4,5,5,5,4,4,5,4,4,5,4,5,4,5,5.0,4.25,4.5,4.5,4.5,4.538461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0312,4,4,5,5,4,4,5,5,5,4,5,5,4,5,4,4,5,5,5,5,4,4,4,5,4,5,4.5,4.5,4.75,4.625,4.333333333333333,4.538461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0312,4,4,4,4,4,5,4,4,4,4,3,4,3,4,3,3,3,3,3,2,1,2,3,3,4,2,4.0,4.25,3.75,3.0,2.5,3.3461538461538463,Master Park Guide Certification Program
GUIDE_0312,3,3,2,4,5,4,4,4,3,3,3,4,3,3,2,3,4,4,4,3,3,3,3,4,4,2,3.0,4.25,3.25,3.25,3.1666666666666665,3.3461538461538463,Introduction to Park Guiding
GUIDE_0312,3,3,4,5,1,3,2,4,3,4,3,2,2,3,3,2,3,1,1,4,4,4,4,2,3,3,3.75,2.5,3.0,2.375,3.3333333333333335,2.923076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0312,3,4,4,3,3,3,4,4,4,3,2,2,3,2,2,2,3,3,3,3,2,2,3,1,3,2,3.5,3.5,2.75,2.625,2.1666666666666665,2.8076923076923075,Master Park Guide Certification Program
GUIDE_0313,2,2,2,1,3,3,1,2,2,2,2,2,3,1,1,3,2,2,1,3,1,2,4,3,3,3,1.75,2.25,2.0,2.0,2.6666666666666665,2.1538461538461537,Introduction to Park Guiding
GUIDE_0313,3,3,5,3,4,3,2,3,2,4,3,3,3,1,2,3,2,3,3,4,3,3,3,2,3,2,3.5,3.0,3.0,2.625,2.6666666666666665,2.8846153846153846,Park Guide in Training: Learn from the Pros
GUIDE_0313,4,2,4,4,3,2,3,5,5,2,4,3,3,2,3,3,2,3,3,3,4,2,3,4,4,2,3.5,3.25,3.5,2.75,3.1666666666666665,3.1538461538461537,Advanced Park Guiding: Leadership and Safety
GUIDE_0313,4,4,2,4,2,2,3,4,3,3,4,3,3,3,2,1,2,4,4,2,3,3,4,2,1,2,3.5,2.75,3.25,2.625,2.5,2.8461538461538463,Master Park Guide Certification Program
GUIDE_0313,1,3,3,1,2,5,3,2,2,1,3,2,1,1,2,3,2,2,2,3,2,3,1,2,2,3,2.0,3.0,2.0,2.0,2.1666666666666665,2.1923076923076925,Introduction to Park Guiding
GUIDE_0313,4,5,4,5,5,4,4,3,4,5,4,4,5,5,5,4,5,2,4,3,3,3,4,3,4,4,4.5,4.0,4.25,4.125,3.5,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0313,2,4,3,3,2,4,1,3,5,3,2,1,3,4,4,4,3,1,4,2,2,3,3,1,2,1,3.0,2.5,2.75,3.125,2.0,2.6923076923076925,Master Park Guide Certification Program
GUIDE_0313,3,4,4,4,3,3,4,4,4,3,4,4,2,3,3,3,4,3,3,4,3,4,3,4,3,3,3.75,3.5,3.75,3.125,3.3333333333333335,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0314,4,4,4,3,3,4,5,4,5,5,5,3,4,4,5,5,4,4,4,4,3,3,3,4,5,4,3.75,4.0,4.5,4.25,3.6666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0314,4,5,4,3,4,5,4,4,5,4,3,4,3,4,3,1,3,3,3,4,3,2,2,3,4,4,4.0,4.25,4.0,3.0,3.0,3.5,Advanced Park Guiding: Leadership and Safety
GUIDE_0314,4,3,2,5,2,3,3,3,5,3,3,2,2,3,3,1,3,3,2,2,4,3,2,3,3,1,3.5,2.75,3.25,2.375,2.6666666666666665,2.8076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0314,4,5,4,4,4,5,4,4,4,4,5,4,5,4,3,5,4,4,4,4,4,4,4,3,4,4,4.25,4.25,4.25,4.125,3.8333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0314,4,2,3,3,3,3,3,3,3,2,4,3,5,3,3,3,3,2,2,1,2,2,3,2,3,3,3.0,3.0,3.0,2.75,2.5,2.8076923076923075,Master Park Guide Certification Program
GUIDE_0314,3,3,4,5,3,3,5,5,5,2,4,2,4,1,3,3,3,3,4,4,3,3,3,4,4,4,3.75,4.0,3.25,3.125,3.5,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0314,2,3,3,5,3,3,3,4,1,4,2,1,2,4,3,5,2,3,3,1,3,3,3,4,2,2,3.25,3.25,2.0,2.875,2.8333333333333335,2.8461538461538463,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0314,1,1,1,1,1,2,4,2,1,3,2,1,2,2,2,2,3,2,4,2,1,1,3,1,3,4,1.0,2.25,1.75,2.375,2.1666666666666665,2.0,Introduction to Park Guiding
GUIDE_0315,5,3,4,3,5,5,4,5,3,5,4,4,3,5,3,5,5,3,5,3,3,4,4,4,4,3,3.75,4.75,4.0,4.0,3.6666666666666665,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0315,2,1,2,1,1,2,2,3,2,1,2,2,1,2,3,2,3,3,2,2,2,2,1,2,3,1,1.5,2.0,1.75,2.25,1.8333333333333333,1.9230769230769231,Introduction to Park Guiding
GUIDE_0315,3,4,3,2,2,4,3,2,4,2,2,3,3,4,3,3,3,2,4,3,5,2,1,2,1,4,3.0,2.75,2.75,3.125,2.5,2.8461538461538463,Master Park Guide Certification Program
GUIDE_0315,4,4,5,3,5,4,4,2,3,3,5,4,3,3,4,4,3,3,3,3,2,4,3,3,2,4,4.0,3.75,3.75,3.25,3.0,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0315,5,4,4,3,3,3,4,3,4,3,4,4,2,4,4,4,2,3,2,3,2,3,2,2,4,4,4.0,3.25,3.75,3.0,2.8333333333333335,3.269230769230769,Master Park Guide Certification Program
GUIDE_0315,3,3,3,3,3,1,2,4,5,3,3,3,4,2,4,4,4,3,3,4,3,1,3,2,3,2,3.0,2.5,3.5,3.5,2.3333333333333335,3.0,Master Park Guide Certification Program
GUIDE_0315,5,5,4,4,5,4,4,4,3,3,5,5,4,5,4,4,3,3,5,5,3,4,3,4,3,5,4.5,4.25,4.0,4.125,3.6666666666666665,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0315,3,3,4,3,4,5,2,2,4,3,3,4,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3.25,3.25,3.5,2.75,2.6666666666666665,3.0,Master Park Guide Certification Program
GUIDE_0316,1,1,1,2,3,3,2,2,1,2,2,2,3,2,2,2,2,2,3,2,3,1,1,2,2,2,1.25,2.5,1.75,2.25,1.8333333333333333,1.9615384615384615,Introduction to Park Guiding
GUIDE_0316,4,4,3,3,4,3,4,1,5,2,3,3,2,2,3,2,3,3,2,2,4,2,4,1,2,3,3.5,3.0,3.25,2.375,2.6666666666666665,2.8461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0316,5,4,5,3,4,4,4,4,3,4,4,4,3,3,2,3,3,2,4,5,1,2,3,4,3,4,4.25,4.0,3.75,3.125,2.8333333333333335,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0316,1,1,1,3,3,1,2,1,2,3,3,2,2,2,3,3,3,1,2,1,3,3,3,1,2,1,1.5,1.75,2.5,2.125,2.1666666666666665,2.0384615384615383,Introduction to Park Guiding
GUIDE_0316,5,4,4,5,3,4,4,5,5,4,5,5,4,4,4,5,4,3,4,4,3,3,4,3,4,4,4.5,4.0,4.75,4.0,3.5,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0316,4,5,5,5,5,4,4,3,4,4,4,4,4,5,5,5,4,3,4,5,4,3,3,4,4,4,4.75,4.0,4.0,4.375,3.6666666666666665,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0316,5,4,3,5,3,3,3,4,3,4,3,5,4,3,2,3,5,4,2,3,3,4,2,4,3,3,4.25,3.25,3.75,3.25,3.1666666666666665,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0316,5,4,5,4,4,5,4,4,4,3,3,4,2,3,3,3,4,4,3,3,2,4,2,3,3,2,4.5,4.25,3.5,3.125,2.6666666666666665,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0317,3,4,5,4,4,4,4,4,3,4,3,3,3,3,2,2,4,4,3,2,3,3,3,4,4,2,4.0,4.0,3.25,2.875,3.1666666666666665,3.3461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0317,5,3,3,5,4,5,4,4,5,4,5,4,4,3,4,4,4,3,3,4,3,4,3,5,4,4,4.0,4.25,4.5,3.625,3.8333333333333335,3.9615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0317,4,4,3,4,3,3,3,4,3,4,4,3,3,4,4,3,4,4,4,4,2,3,3,3,3,3,3.75,3.25,3.5,3.75,2.8333333333333335,3.423076923076923,Master Park Guide Certification Program
GUIDE_0317,5,4,4,5,4,4,4,4,4,5,5,3,4,4,5,4,3,4,4,5,4,4,4,3,5,3,4.5,4.0,4.25,4.125,3.8333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0317,4,1,4,4,3,2,3,1,2,5,3,5,1,3,2,2,3,2,2,2,2,3,4,4,2,2,3.25,2.25,3.75,2.125,2.8333333333333335,2.730769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0317,4,5,4,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,3,4,3,3,4,5,4,4.25,4.5,4.0,4.0,3.8333333333333335,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0317,4,4,3,4,3,3,4,5,3,1,2,3,2,4,4,4,4,4,4,2,2,3,2,4,3,3,3.75,3.75,2.25,3.5,2.8333333333333335,3.230769230769231,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0317,4,2,3,2,2,1,1,3,3,2,3,3,4,3,3,2,4,2,3,4,2,2,2,2,4,1,2.75,1.75,2.75,3.125,2.1666666666666665,2.576923076923077,Nature Guide Fundamentals
GUIDE_0318,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,4,4,4,5,4.75,5.0,4.75,4.875,4.166666666666667,4.6923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0318,4,4,3,3,4,5,4,5,4,3,5,4,4,4,3,3,3,3,3,4,3,3,3,2,4,2,3.5,4.5,4.0,3.375,2.8333333333333335,3.5384615384615383,Master Park Guide Certification Program
GUIDE_0318,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,5,5,4.75,4.5,5.0,4.625,4.333333333333333,4.615384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0318,4,5,5,5,4,4,4,3,4,3,4,3,1,4,2,2,4,4,4,4,3,3,3,3,3,3,4.75,3.75,3.5,3.125,3.0,3.5,Master Park Guide Certification Program
GUIDE_0318,4,3,4,3,2,3,4,4,4,4,4,3,2,2,4,3,2,3,1,2,3,4,3,2,3,3,3.5,3.25,3.75,2.375,3.0,3.0384615384615383,Advanced Park Guiding: Leadership and Safety
GUIDE_0318,4,3,3,4,4,2,3,3,2,3,4,3,3,1,3,3,2,4,1,2,3,4,3,2,2,2,3.5,3.0,3.0,2.375,2.6666666666666665,2.8076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0318,2,3,3,2,4,2,1,4,3,3,3,3,4,2,4,4,2,2,3,2,3,4,3,4,2,3,2.5,2.75,3.0,2.875,3.1666666666666665,2.8846153846153846,Introduction to Park Guiding
GUIDE_0318,5,4,4,4,4,4,3,5,3,3,4,4,2,4,3,4,4,4,3,4,4,2,3,2,3,3,4.25,4.0,3.5,3.5,2.8333333333333335,3.5384615384615383,Master Park Guide Certification Program
GUIDE_0319,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4,4,4,5,4,3,4.75,5.0,4.5,4.875,4.0,4.615384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0319,5,5,4,5,5,5,5,5,5,5,4,5,5,4,4,5,4,4,5,4,4,4,3,5,5,4,4.75,5.0,4.75,4.375,4.166666666666667,4.538461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0319,5,4,4,4,4,3,4,3,3,3,3,3,1,4,3,2,3,2,4,3,3,3,4,3,3,4,4.25,3.5,3.0,2.75,3.3333333333333335,3.269230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0319,4,5,5,4,4,4,5,5,3,5,4,5,4,4,4,3,4,4,5,4,5,3,4,3,4,4,4.5,4.5,4.25,4.0,3.8333333333333335,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0319,4,4,3,4,3,2,1,3,2,3,4,3,3,2,3,2,4,3,3,1,2,3,4,3,2,3,3.75,2.25,3.0,2.625,2.8333333333333335,2.8461538461538463,Nature Guide Fundamentals
GUIDE_0319,1,1,1,2,3,4,2,4,1,2,3,1,2,2,3,3,2,1,2,2,4,2,2,2,2,2,1.25,3.25,1.75,2.125,2.3333333333333335,2.1538461538461537,Introduction to Park Guiding
GUIDE_0319,3,5,4,5,5,3,3,4,4,4,4,4,3,3,2,3,5,4,4,4,2,2,2,3,4,4,4.25,3.75,4.0,3.5,2.8333333333333335,3.576923076923077,Master Park Guide Certification Program
GUIDE_0319,5,5,5,3,3,2,3,3,4,4,4,4,2,2,3,4,3,4,3,2,3,3,4,2,4,3,4.5,2.75,4.0,2.875,3.1666666666666665,3.3461538461538463,Nature Guide Fundamentals
GUIDE_0320,4,3,1,3,2,4,3,4,3,4,3,2,2,1,3,2,4,3,2,2,2,4,1,1,1,2,2.75,3.25,3.0,2.375,1.8333333333333333,2.5384615384615383,Master Park Guide Certification Program
GUIDE_0320,5,4,5,4,5,4,5,5,5,4,4,3,4,4,3,4,3,4,3,3,5,4,3,4,4,4,4.5,4.75,4.0,3.5,4.0,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0320,5,5,5,4,4,4,4,5,5,5,5,5,4,5,4,4,5,4,4,5,4,3,4,3,4,5,4.75,4.25,5.0,4.375,3.8333333333333335,4.384615384615385,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0320,4,5,4,3,4,5,4,5,2,4,4,4,3,3,4,1,3,3,3,5,4,3,1,3,3,3,4.0,4.5,3.5,3.125,2.8333333333333335,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0320,3,4,4,4,4,4,4,3,4,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,4,3.75,3.75,3.25,3.0,3.1666666666666665,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0320,2,3,2,2,2,3,3,1,2,2,4,2,1,3,3,1,3,1,2,3,3,3,2,2,2,1,2.25,2.25,2.5,2.125,2.1666666666666665,2.230769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0320,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,4,4,4,5,5,4,4.75,5.0,4.75,4.625,4.333333333333333,4.653846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0320,5,5,4,4,4,2,4,3,3,4,4,3,4,2,1,2,4,5,4,3,3,3,3,4,4,3,4.5,3.25,3.5,3.125,3.3333333333333335,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0321,2,1,2,2,2,3,2,1,2,1,2,3,2,2,3,4,3,2,2,2,2,3,3,1,1,1,1.75,2.0,2.0,2.5,1.8333333333333333,2.076923076923077,Introduction to Park Guiding
GUIDE_0321,2,2,1,1,2,2,2,3,2,2,3,2,2,4,2,3,3,1,1,4,3,2,2,2,1,1,1.5,2.25,2.25,2.5,1.8333333333333333,2.1153846153846154,Introduction to Park Guiding
GUIDE_0321,4,4,4,3,4,4,3,3,4,3,4,4,2,2,4,3,4,4,3,4,4,3,2,3,3,3,3.75,3.5,3.75,3.25,3.0,3.3846153846153846,Master Park Guide Certification Program
GUIDE_0321,1,3,2,2,3,2,2,2,2,3,3,4,3,2,2,3,2,2,3,3,2,2,2,2,2,3,2.0,2.25,3.0,2.5,2.1666666666666665,2.3846153846153846,Introduction to Park Guiding
GUIDE_0321,2,1,2,2,2,2,3,2,3,1,2,3,3,3,2,2,3,3,2,3,3,3,2,3,2,3,1.75,2.25,2.25,2.625,2.6666666666666665,2.3846153846153846,Introduction to Park Guiding
